"CITY","COUNTRY","ID"
"Marau","Solomon Islands",3470
"Munda","Solomon Islands",3471
"Ramata","Solomon Islands",3473
"Yandina","Solomon Islands",3474
"Suavanao","Solomon Islands",3475
"Ringi Cove","Solomon Islands",3477
"Mbambanakira","Solomon Islands",3478
"Stirling Island","Solomon Islands",3480
"Stanley","Falkland Islands",3482
"Mount Pleasant","Falkland Islands",3483
"Reao","French Polynesia",3485
"Makemo","French Polynesia",3486
"Moorea","French Polynesia",3488
"Napuka","French Polynesia",3489
"Raroia","French Polynesia",3490
"Tubuai","French Polynesia",3492
"Tureia","French Polynesia",3493
"Ua Pou","French Polynesia",3494
"Mataiva","French Polynesia",3495
"Papeete","French Polynesia",3497
"Pukarua","French Polynesia",3498
"Tikehau","French Polynesia",3500
"Ua Huka","French Polynesia",3501
"Raivavae","French Polynesia",3502
"Rimatara","French Polynesia",3504
"Takapoto","French Polynesia",3505
"Tetiaroa","French Polynesia",3507
"Vahitahi","French Polynesia",3508
"Nuku Hiva","French Polynesia",3509
"Totegegie","French Polynesia",3511
"Nukutavake","French Polynesia",3512
"Tinak","Marshall Islands",3514
"Majkin","Marshall Islands",3515
"Majuro","Marshall Islands",3516
"Mejit Atoll","Marshall Islands",3518
"Mili Island","Marshall Islands",3519
"Majuro Atoll","Marshall Islands",3521
"Wotho Island","Marshall Islands",3522
"Utirik Island","Marshall Islands",3524
"Rongelap Island","Marshall Islands",3526
"Obo","Papua New Guinea",3527
"Nuku","Papua New Guinea",3529
"Suki","Papua New Guinea",3530
"Tari","Papua New Guinea",3531
"Tufi","Papua New Guinea",3532
"Mendi","Papua New Guinea",3533
"Wewak","Papua New Guinea",3535
"Wipim","Papua New Guinea",3536
"Momote","Papua New Guinea",3537
"Nadzab","Papua New Guinea",3538
"Tapini","Papua New Guinea",3540
"Vanimo","Papua New Guinea",3541
"Tabubil","Papua New Guinea",3542
"Nadunumu","Papua New Guinea",3544
"Sasereme","Papua New Guinea",3545
"Wanigela","Papua New Guinea",3546
"Mount Hagen","Papua New Guinea",3548
"Morombe","Madagascar",2408
"Nosy-be","Madagascar",2409
"Sambava","Madagascar",2410
"Soalala","Madagascar",2411
"Toliara","Madagascar",2412
"Vohemar","Madagascar",2413
"Manakara","Madagascar",2414
"Mananara","Madagascar",2415
"Mampikony","Madagascar",2416
"Mananjary","Madagascar",2417
"Morondava","Madagascar",2418
"Toamasina","Madagascar",2419
"Tolagnaro","Madagascar",2420
"Maintirano","Madagascar",2421
"Morafenobe","Madagascar",2422
"Mandritsara","Madagascar",2423
"Miandrivazo","Madagascar",2424
"Port Bergé","Madagascar",2425
"Tambohorano","Madagascar",2426
"Tsaratanana","Madagascar",2427
"Maroantsetra","Madagascar",2428
"Sainte Marie","Madagascar",2429
"Tsiroanomandidy","Madagascar",2430
"Nema","Mauritania",2431
"Zouerat","Mauritania",2432
"Selibabi","Mauritania",2433
"Tidjikja","Mauritania",2434
"Nouadhibou","Mauritania",2435
"Nouakschott","Mauritania",2436
"Yap","Micronesia",2437
"Pohnpei","Micronesia",2438
"Tivat","Montenegro",2439
"Podgorica","Montenegro",2440
"Montserrat","Montserrat",2441
"Tete","Mozambique",2442
"Mueda","Mozambique",2443
"Pemba","Mozambique",2444
"Songo","Mozambique",2445
"Maputo","Mozambique",2446
"Nacala","Mozambique",2447
"Marrupa","Mozambique",2448
"Nampula","Mozambique",2449
"Ulongwe","Mozambique",2450
"Quelimane","Mozambique",2451
"Vilankulu","Mozambique",2452
"Vamizi island","Mozambique",2453
"Mocimboa Da Praia","Mozambique",2454
"Mahe","Seychelles",2455
"Praslin","Seychelles",2456
"Navoi","Uzbekistan",2457
"Nukus","Uzbekistan",2458
"Termez","Uzbekistan",2459
"Urgench","Uzbekistan",2460
"Namangan","Uzbekistan",2461
"Tashkent","Uzbekistan",2462
"Samarkand","Uzbekistan",2463
"Shank","Afghanistan",2465
"Maimama","Afghanistan",2467
"Sheberghan","Afghanistan",2470
"San Miguel","El Salvador",2473
"Texel","Netherlands",2475
"Rotterdam","Netherlands",2478
"Woensdrecht","Netherlands",2482
"Taupo","New Zealand",2484
"Ohakea","New Zealand",2488
"Takaka","New Zealand",2491
"Wigram","New Zealand",2495
"Rotorua","New Zealand",2498
"Tauranga","New Zealand",2501
"Manapouri","New Zealand",2504
"Whangarei","New Zealand",2507
"Mount Cook","New Zealand",2510
"Woodbourne","New Zealand",2512
"Pitt Island","New Zealand",2515
"New Plymouth","New Zealand",2517
"Not Specified","New Zealand",2519
"Waiheke Island","New Zealand",2521
"Queenstown International","New Zealand",2523
"Samjiyon","North Korea",2526
"Vigan","Philippines",2530
"Tandag","Philippines",2534
"Palanan","Philippines",2537
"Pagadian","Philippines",2541
"Siquijor","Philippines",2543
"Zamboanga","Philippines",2546
"Tagbilaran","Philippines",2549
"Sanga Sanga","Philippines",2551
"Sangley Point","Philippines",2554
"Ponce","Puerto Rico",2556
"San Juan","Puerto Rico",2558
"Unknown","South Korea",2560
"Seoul","South Korea",2564
"Wonju","South Korea",2568
"Yechon","South Korea",2572
"Sokch'o","South Korea",2575
"Pyongtaek","South Korea",2578
"Torit","South Sudan",2581
"Sion","Switzerland",2582
"Olten","Switzerland",2584
"Saanen","Switzerland",2588
"Samedan","Switzerland",2591
"Triengen","Switzerland",2594
"St.Stephan","Switzerland",2597
"Yverdon-Les-Bains","Switzerland",2599
"Suai","Timor-Leste",2601
"Wake island","Wake Island",2602
"Ouagadougou","Burkina Faso",2603
"Mangaia Island","Cook Islands",2605
"Penrhyn Island","Cook Islands",2607
"Wide Awake","Saint Helena",2609
"Unknown","Saudi Arabia",2610
"Ciudad Del Carmen","Mexico",4788
"Chosmadal","Argentina",5830
"Colonel Suarez","Argentina",5831
"Comodoro Rivadavia","Argentina",5832
"Concordia","Argentina",5833
"Cordoba","Argentina",5834
"Corrientes","Argentina",5835
"Curuzu Cuatia","Argentina",5836
"Cutralco","Argentina",5837
"El Bolson","Argentina",5838
"El Calafate","Argentina",5839
"El Dorado","Argentina",5840
"El Palomar","Argentina",5841
"Esquel","Argentina",5842
"Formosa","Argentina",5843
"Fuerte Gral Roca","Argentina",5844
"General Pico","Argentina",5845
"Gobernador Gordillo","Argentina",5846
"Gobernador Gregores","Argentina",5847
"Goya","Argentina",5848
"Gualeguaychu","Argentina",5849
"Iguazu Falls","Argentina",5850
"Ingeniero Jacobacci","Argentina",5851
"Jose C. Paz","Argentina",5852
"Jose de San Martin","Argentina",5853
"Jujuy","Argentina",5854
"Junin","Argentina",5855
"La Plata","Argentina",5856
"La Quiaca","Argentina",5857
"La Rioja","Argentina",5858
"Laboulaye","Argentina",5859
"Las Heras","Argentina",5860
"Adelaide","Australia",5861
"Airlie Beach","Australia",5862
"Albany","Australia",5863
"Albury","Australia",5864
"Ali-Curung","Australia",5865
"Alice Springs","Australia",5866
"Alpha","Australia",5867
"Amata","Australia",5868
"Amberley","Australia",5869
"Ampilatwatja","Australia",5870
"Angatja Homeland","Australia",5871
"Areyonga","Australia",5872
"Argyle","Australia",5873
"Armidale","Australia",5874
"Atherton","Australia",5875
"Aurukun","Australia",5876
"Avalon","Australia",5877
"Badu Island","Australia",5878
"Bairnsdale","Australia",5879
"Ballarat","Australia",5880
"Ballera","Australia",5881
"Ballina Byron Bay","Australia",5882
"Barcaldine","Australia",5883
"Barimunya","Australia",5884
"Barrow Island","Australia",5885
"Bathurst","Australia",5886
"Bathurst Island","Australia",5887
"Bedourie","Australia",5888
"Bendigo","Australia",5889
"Biloela","Australia",5890
"Birdsville","Australia",5891
"Blackall","Australia",5892
"Blackwater","Australia",5893
"Bloomfield","Australia",5894
"Boulia","Australia",5897
"Brampton Island","Australia",5900
"Broken Hill","Australia",5903
"Brusselton","Australia",5905
"Bungle Bungle","Australia",5908
"Burnie","Australia",5910
"Caloundra","Australia",5913
"Carnarvon","Australia",5916
"Cessnock","Australia",5918
"Chatsworth","Australia",5920
"Cloncurry","Australia",5923
"Cobar","Australia",5925
"Coen","Australia",5927
"Coober Pedy","Australia",5929
"Cooktown","Australia",5931
"Cooma","Australia",5933
"Coonamble","Australia",5935
"Coondewanna","Australia",5937
"Cunderdin","Australia",5940
"Darnley Island","Australia",5942
"Deniliquin","Australia",5944
"Docker River","Australia",5947
"Dubbo","Australia",5949
"Dunk Island","Australia",5951
"Elcho Island","Australia",5954
"Elliston","Australia",5956
"Esperance","Australia",5959
"Fitzroy Crossing","Australia",5962
"Forbes","Australia",5964
"Fraser Island","Australia",5966
"Gayndah","Australia",5969
"Gladstone","Australia",5972
"Goondiwindi","Australia",5974
"Gove","Australia",5976
"Griffith","Australia",5979
"Groote Eylandt","Australia",5980
"Hamilton","Australia",5982
"Harts Range","Australia",5984
"Hermannsburg","Australia",5986
"Hobart","Australia",5988
"Horn Island","Australia",5990
"Innisfail","Australia",5993
"Ivanhoe","Australia",5995
"Kadina","Australia",5998
"Kalgoorlie","Australia",6000
"Karratha","Australia",6002
"Kidston","Australia",6005
"Kingscote","Australia",6007
"Kowanyama","Australia",6009
"Lake Evella","Australia",6012
"Launceston","Australia",6014
"Learmonth","Australia",6016
"Leonora","Australia",6019
"Lilydale","Australia",6021
"Lizard Island","Australia",6023
"Longreach","Australia",6025
"Mabuiag Island","Australia",6027
"Aappilattoq","Greenland",6030
"Akunnaaq","Greenland",6032
"Ammassivik","Greenland",6034
"Attu","Greenland",6036
"Godthaab","Greenland",6038
"Iginniarfik","Greenland",6040
"Ikerasak","Greenland",6043
"Illorsuit","Greenland",6045
"Innaarsuit","Greenland",6047
"Kangaatsiaq","Greenland",6050
"Kitsissuarsuit","Greenland",6052
"Kullorsuaq","Greenland",6053
"Bananera","Guatemala",6056
"Guatemala City","Guatemala",6059
"Alor Island","Indonesia",6062
"Atambua","Indonesia",6065
"Babo","Indonesia",6067
"Banda Aceh","Indonesia",6070
"Bandar Lampung-Sumatra Island","Indonesia",6072
"Bandung","Indonesia",6073
"Banyuwangi","Indonesia",6075
"Batu Licin","Indonesia",6078
"Biak","Indonesia",6081
"Bokondini-Papua Island","Indonesia",6084
"Bunyu","Indonesia",6086
"Cilacap","Indonesia",6089
"Dekai","Indonesia",6092
"Denpasar","Indonesia",6093
"Dumai","Indonesia",6095
"Gunung Sitoli","Indonesia",6099
"Jambi","Indonesia",6102
"Kaimana","Indonesia",6104
"Kendari","Indonesia",6107
"Ketapang","Indonesia",6110
"Kokonau","Indonesia",6112
"Kupang","Indonesia",6114
"Langgur-Kei Islands","Indonesia",6116
"Lhok Seumawe-Sumatra Island","Indonesia",6119
"Long Apung-Borneo Island","Indonesia",6121
"Luwuk","Indonesia",6123
"Madiun","Indonesia",6124
"Klaipeda","Lithuania",6127
"Bonanza","Nicaragua",6130
"Leon","Nicaragua",6132
"Gaza","Palestine",6134
"Anuradhapura","Sri Lanka",6136
"Batticaloa","Sri Lanka",6137
"Bentota","Sri Lanka",6138
"Colombo","Sri Lanka",6139
"Dickwella","Sri Lanka",6140
"Jaffna","Sri Lanka",6142
"Koggala","Sri Lanka",6143
"Acarigua","Venezuela",6144
"Anaco","Venezuela",6145
"Barinas","Venezuela",6147
"Barquisimeto","Venezuela",6148
"Caicara De Orinoco","Venezuela",6149
"Calabozo","Venezuela",6150
"Caracas","Venezuela",6152
"Carora","Venezuela",6153
"Carrizal","Venezuela",6154
"Carupano","Venezuela",6155
"Coro","Venezuela",6157
"Cumana","Venezuela",6158
"Squamish","Canada",727
"St. Jean","Canada",728
"St. John","Canada",729
"Suffield","Canada",730
"Tasiujaq","Canada",731
"Thompson","Canada",732
"Val D'or","Canada",733
"Victoria","Canada",734
"Waterloo","Canada",735
"Webequie","Canada",736
"Wekweeti","Canada",737
"Wemindji","Canada",738
"Whistler","Canada",739
"Winnipeg","Canada",740
"Yarmouth","Canada",741
"Mont Joli","Canada",742
"Moose Jaw","Canada",743
"Nanisivik","Canada",744
"North Bay","Canada",745
"Peawanuck","Canada",746
"Pelly Bay","Canada",747
"Penticton","Canada",748
"Postville","Canada",749
"Princeton","Canada",750
"Saskatoon","Canada",751
"Sept-iles","Canada",752
"St Thomas","Canada",753
"St. Lewis","Canada",754
"Stratford","Canada",755
"Vancouver","Canada",756
"Natashquan","Canada",757
"Natuashish","Canada",758
"Ogoki Post","Canada",759
"Owen Sound","Canada",760
"Pikangikum","Canada",761
"Pikwitonei","Canada",762
"Pond Inlet","Canada",763
"Port Hardy","Canada",764
"Puvirnituq","Canada",765
"Revelstoke","Canada",766
"Ross River","Canada",767
"Round Lake","Canada",768
"Salmon Arm","Canada",769
"Sandy Lake","Canada",770
"Sanikiluaq","Canada",771
"Shamattawa","Canada",772
"Sherbrooke","Canada",773
"Slave Lake","Canada",774
"Spence Bay","Canada",775
"St Leonard","Canada",776
"St. John's","Canada",777
"Summerside","Canada",778
"Swan River","Canada",779
"Vermillion","Canada",780
"Waterville","Canada",781
"Whale Cove","Canada",782
"Whitecourt","Canada",783
"Whitehorse","Canada",784
"Meadow Lake","Canada",785
"Muskrat Dam","Canada",786
"Pangnirtung","Canada",787
"Parry Sound","Canada",788
"Peace River","Canada",789
"Pickle Lake","Canada",790
"Poplar Hill","Canada",791
"Port Menier","Canada",792
"Pukatawagan","Canada",793
"Repulse Bay","Canada",794
"Slate Falls","Canada",795
"St-Augustin","Canada",796
"St. Anthony","Canada",797
"Thunder Bay","Canada",798
"Tuktoyaktuk","Canada",799
"Waskaganish","Canada",800
"Watson Lake","Canada",801
"Yellowknife","Canada",802
"Manitouwadge","Canada",803
"Manitowaning","Canada",804
"Medicine Hat","Canada",805
"Norman Wells","Canada",806
"Norway House","Canada",807
"Oxford House","Canada",808
"Patricia Bay","Canada",809
"Peterborough","Canada",810
"Pitt Meadows","Canada",811
"Poplar River","Canada",812
"Port Simpson","Canada",814
"Powell River","Canada",815
"Rankin Inlet","Canada",817
"Smiths Falls","Canada",819
"Stony Rapids","Canada",821
"Sullivan Bay","Canada",822
"Uranium City","Canada",824
"York Landing","Canada",826
"Prince Albert","Canada",828
"Prince George","Canada",829
"Prince Rupert","Canada",831
"Schefferville","Canada",833
"Sioux Lookout","Canada",834
"Swift Current","Canada",836
"Wunnumin Lake","Canada",838
"Mary's Harbour","Canada",839
"Pender Harbour","Canada",841
"Trois Rivieres","Canada",843
"Williston Lake","Canada",844
"Mansons Landing","Canada",846
"Nejanilini Lake","Canada",848
"Port Hawkesbury","Canada",849
"Riviere Du Loup","Canada",851
"Sechelt-Gibsons","Canada",852
"Musselwhite Mine","Canada",854
"Saint Catherines","Canada",856
"Williams Harbour","Canada",857
"Port Hope Simpson","Canada",859
"South Indian Lake","Canada",860
"Portage-la-prairie","Canada",862
"Sault Sainte Marie","Canada",863
"Tête-à-la-Baleine","Canada",865
"Points North Landing","Canada",866
"One Hundred Mile House","Canada",868
"Paphos","Cyprus",869
"Pau","France",871
"Meaux","France",874
"Nancy","France",877
"Niort","France",879
"Rodez","France",882
"Salon","France",885
"Vichy","France",888
"Nangis","France",890
"Orange","France",893
"Roanne","France",895
"Troyes","France",898
"Verdun","France",900
"Morlaix","France",903
"Orleans","France",905
"Peronne","France",907
"Saulieu","France",910
"Valence","France",912
"Maubeuge","France",914
"Mulhouse","France",916
"Poitiers","France",918
"Toulouse","France",920
"Montauban","France",922
"Perigueux","France",924
"Propriano","France",926
"Saint-Cyr","France",928
"St.-flour","France",930
"Phalsbourg","France",932
"St-Etienne","France",934
"St.-girons","France",936
"Vilefrance","France",938
"Montbeliard","France",940
"St.-nazaire","France",942
"Villacoublay","France",944
"Vesoul-frotey","France",945
"Pont Sur Yonne","France",947
"Marcq En Baroeul","France",949
"Montlucon-gueret","France",950
"St Florentin Cheu","France",952
"Toussous-le-noble","France",953
"Tremblay-en-France","France",955
"Villeneuve-sur-lot","France",956
"Saint Pierre d'Oleron","France",958
"Milos","Greece",959
"Sitia","Greece",962
"Patras","Greece",965
"Sparti","Greece",968
"Preveza","Greece",970
"Skiathos","Greece",973
"Zakynthos","Greece",975
"Syros Island","Greece",977
"Nea Anghialos","Greece",979
"Siguiri","Guinea",981
"Orinduik","Guyana",983
"Ovda","Israel",984
"Nevatim","Israel",987
"Tel-aviv","Israel",989
"Ramat David","Israel",991
"Riga","Latvia",993
"Ventspils","Latvia",995
